NUM;ID;YEAR;MONTH;DAY;HOUR;MINUTE;SECOND;DATE;DAT
E_HOUR;EVENT_VALIDITY;CAUSE_CODE;FOCAL_DEPTH;PRIMARY_MAGNITUDE;COUNTRY;STATE;LOCATION_NAME;LATITUDE;LONGITUDE;REGION_CODE;MAXIMUM_WATER_HEIGHT;ABE;IIDA;SOLOVIEV;WARNING_STATUS;DEATHS;DEATHS_DESCRIPTION;MISSING;MISSING_DESCRIPTION;INJURIES;INJURIES_DESCRIPTION;DAMAGE_MILLIONS_DOLLARS;DAMAGE_DESCRIPTION;HOUSES_DESTROYED;HOUSES_DESTROYED_DESCRIPTION;HOUSES_DAMAGED;HOUSES_DAMAGED_DESCRIPTION;TOTAL_DEATHS;TOTAL_DEATHS_DESCRIPTION;TOTAL_MISSING;TOTAL_MISSING_DESCRIPTION;TOTAL_INJURIES;TOTAL_INJURIES_DESCRIPTION;TOTAL_DAMAGE_MILLIONS_DOLLARS;TOTAL_DAMAGE_DESCRIPTION;TOTAL_HOUSES_DESTROYED;TOTAL_HOUSES_DESTROYED_DESCRIPTION;TOTAL_HOUSES_DAMAGED;TOTAL_HOUSES_DAMAGED_DESCRIPTION
3295;T720;1836;4;24;16;15;;1836/4/24;1836/4/24 16:15;3;1;;;ITALY;;ROSSANO;39,6;16,6;50;;;;4;;;;;;;;;;;;;;589;3;;;;;;;;;;
697;T721;1836;7;3;;;;1836/7/3;;2;1;;7,5;CHILE;;NORTHERN CHILE;-22,6;-70,3;89;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
700;T722;1836;9;5;;;;1836/9/5;;-1;1;;5,9;JAPAN;;SANRIKU;37,7;142;85;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
701;T723;1836;11;28;;;;1836/11/28;;2;1;;7,5;INDONESIA;;FLORES SEA;-8,3;118,7;60;;;;0,5;;;;;;;;;;;;;;;;;;;;;1;;2;;
702;T724;1837;1;1;1;;;1837/1/1;;3;1;;;ISRAEL;;ISRAEL and SYRIAN COASTS;33;35,5;50;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;
704;T725;1837;8;2;;;;1837/8/2;;-1;9;;;United States;VI;VIRGIN ISLANDS;;;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5494;T726;1837;8;9;;;;1837/8/9;;2;1;;6,5;MEXICO;;ACAPULCO;16,86;-99,88;88;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
706;T727;1837;9;29;;;;1837/9/29;;2;1;100;7,3;INDONESIA;;BANDA ACEH;5,5;96;60;;;;0,5;;;;;;;;;;;;;;;;;;;;;2;;;;
5495;T728;1837;10;18;;;;1837/10/18;;2;1;;7;MEXICO;;MEXICO CITY;19,45;-99,15;88;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
707;T729;1837;10;;;;;;;2;0;;;Federated States of Micronesia;;CAROLINE ISLANDS;7,5;146,5;81;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;
708;T730;1837;11;7;12;51;;1837/11/7;1837/11/7 12:51;4;1;;8,5;CHILE;;SOUTHERN CHILE;-42,5;-74;89;6;;3;3;;16;1;;;;;;2;;3;;;16;1;;;;;;3;;3;;
710;T731;1838;5;7;;;;1838/5/7;;2;1;;;CHILE;;CENTRAL CHILE;-36,7;-73,1;89;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3296;T732;1838;8;10;20;30;;1838/8/10;1838/8/10 20:30;2;1;;;CROATIA;;RIJEKA;45,3;14,5;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
711;T733;1839;2;12;;;;1839/2/12;;1;4;;;CHILE;;CENTRAL CHILE;-33,62;-76,83;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2329;T734;1839;3;;;;;;;1;1;;;United States;HI;HAWAII;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713;T735;1839;5;1;;;;1839/5/1;;1;1;;7,3;JAPAN;;SE. HOKKAIDO ISLAND;42,5;145;85;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
5520;T736;1839;;;;;;;;3;0;;;NEW ZEALAND;;WAIKAWA, SOUTHLAND;-46,627;169,126;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
715;T737;1840;1;4;;;;1840/1/4;;2;1;150;7;INDONESIA;;JAVA;-8;110,5;60;;;;0;;;;;;;;;;;;;;;;;;;;;3;;3;;
716;T738;1840;1;16;;;;1840/1/16;;-1;9;;;United States;CA;S. CALIFORNIA;;;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;T739;1840;1;28;8;;;1840/1/28;;1;1;40;;PERU;;CENTRAL PERU;-12,3;-77,3;89;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
718;T740;1840;2;14;;;;1840/2/14;;2;1;;;INDONESIA;;N. MOLUCCAS ISLANDS;0,8;127,325;83;;;;0,5;;;;;;;;;1;;;;;;;;;;;;2;;3;;
719;T741;1840;3;22;;;;1840/3/22;;1;1;;6,5;PHILIPPINES;;PHILIPPINE SEA;12,9;123,9;84;;;1;1;;35;1;;;;;;1;;;;;52;2;;;200;3;;3;;3;;
5521;T742;1840;7;28;;;;1840/7/28;;0;1;;;NEW ZEALAND;;WHITIANGA;-36,836;175,692;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5522;T743;1840;8;;;;;;;2;0;;;NEW ZEALAND;;EAST CAPE;-37,61;178,35;81;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2355;T744;1840;11;11;;;;1840/11/11;;0;1;;5,2;United States;PA;PHILADELPHIA, PENNSYLVANIA;39,8;-75,2;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;T745;1840;;;;;;;;-1;1;;;United States;HI;HAWAII;;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;T746;1841;5;17;21;30;;1841/5/17;1841/5/17 21:30;4;1;30;8,4;RUSSIA;;KAMCHATKA;52;158;86;15;;3,9;3;;;;;;;;;1;;;;;;;;;;;;2;;;;
724;T747;1841;11;26;;;;1841/11/26;;3;1;;;INDONESIA;;MOLUCCAS ISLANDS;-5;130;83;3;;1,5;1,5;;;;;;;;;;;;;;;;;;;;;;;;;
725;T748;1841;12;16;;;;1841/12/16;;3;1;;6;INDONESIA;;BANDA SEA;-4;127,5;83;1,5;;1;1,5;;;;;;;;;2;;3;;;;;;;;;;2;;3;;
721;T749;1841;;;;;;;;1;0;;;PERU;;PERU;;;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;T750;1842;5;7;21;;;1842/5/7;;4;1;;8,1;HAITI;;CAP-HAITIAN;19,75;-72,2;74;5;;4,2;;;300;3;;;;;;3;;3;;;5300;4;;;;;;4;;4;;
4313;T751;1842;11;1;;;;1842/11/1;;2;1;;;CANADA;;ST. LAWRENCE;;;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;T752;1842;11;11;;;;1842/11/11;;1;1;;6;BANGLADESH;;BAY OF BENGAL:  NORTHERN END;24;89,25;60;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;
728;T753;1843;1;5;;;;1843/1/5;;4;1;70;7,3;INDONESIA;;SW. SUMATRA;1,5;98;60;;;;2;;;;;;;;;3;;3;;;;3;;;;;;3;;3;;
729;T754;1843;2;7;;;;1843/2/7;;1;1;;6;INDONESIA;;BALI SEA;-7,2;114;60;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
730;T755;1843;2;8;14;50;;1843/2/8;1843/2/8 14:50;4;1;33;8,3;Guadeloupe;;POINTE-A-PITRE;16,5;-62,2;74;1,2;;0,3;;;;;;;;;;;;;;;5000;4;;;;;;4;;;;
731;T756;1843;2;17;;;;1843/2/17;;1;6;;;Guadeloupe;;MARIE-GALANTE ISLAND;15,933;-61,267;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;T757;1843;4;25;;;;1843/4/25;;4;1;;8,4;JAPAN;;SE. HOKKAIDO ISLAND;42;146;85;4,5;;2,2;2,5;;45;1;;;;;;2;75;2;;;45;1;;;;;;2;75;2;;
4302;T758;1843;7;5;;;;1843/7/5;;0;0;;;United Kingdom;;CORNWALL, ENGLAND;;;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;T759;1843;7;8;5;5;;1843/7/8;1843/7/8 5:5;2;1;;7,5;NEW ZEALAND;;NEW ZEALAND;-39,9;175;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;T760;1843;9;14;10;30;;1843/9/14;1843/9/14 10:30;2;1;;6,5;CROATIA;;DUBROVNIK;42,6;18,1;50;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;
734;T761;1843;10;18;;;;1843/10/18;;2;1;;6,5;GREECE;;ISLAND OF CHALKI;36,3;27,6;50;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;
736;T762;1844;3;3;18;25;;1844/3/3;1844/3/3 18:25;2;1;;;CROATIA;;DUBROVNIK;;;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
737;T763;1844;3;8;;;;1844/3/8;;-1;0;;;JAPAN;;IAMACHI, JAPAN;;;85;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
738;T764;1844;3;22;10;13;;1844/3/22;1844/3/22 10:13;2;1;;;CROATIA;;DUBROVNIK;43,4;16,7;50;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
741;T765;1845;2;8;7;30;;1845/2/8;1845/2/8 7:30;3;1;;7;INDONESIA;;CELEBES SEA;1,5;124,85;83;;;;0;;;;;;;;;;;;;;118;3;;;;;;2;;3;;
742;T766;1845;4;7;;;;1845/4/7;;3;1;;8;MEXICO;;S. MEXICO;17;-100,6;88;;;;1,5;;;;;;;;;;;;;;;;;;;;;2;;;;2
3311;T767;1845;6;18;;;;1845/6/18;;1;1;;;ITALY;;ISLAND OF SICILY;36,4;13,44;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;T768;1845;6;19;;;;1845/6/19;;3;1;;6,3;INDIA;;RANN OF KUTCH;23,583;68,367;60;;;;;;;;;;;;;2;;2;;;;1;;;;;;2;;2;;
744;T769;1845;7;5;;;;1845/7/5;;1;1;;;NEW ZEALAND;;N. NEW ZEALAND;-39,93;175,05;81;1;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
745;T770;1845;8;16;16;38;;1845/8/16;1845/8/16 16:38;1;1;;;CROATIA;;DUBROVNIK;;;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
746;T771;1845;9;;;;;;;-1;1;;;JAPAN;;NAGASAKI, JAPAN;;;85;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;
740;T772;1845;;;;;;;;3;8;;;United States;AK;SE. ALASKA, AK;;;87;;;;3;;100;2;;;;;;;;;;;100;2;;;;;;;;;;
749;T773;1846;1;25;0;0;;1846/1/25;1846/1/25 0:0;4;1;;7,3;INDONESIA;;TERNATE ISLAND, N. MOLUCCAS ISLANDS;2;126,5;83;1,2;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
750;T774;1846;3;;;;;;;4;1;;6,9;JAPAN;;SANRIKU;39,5;142,5;85;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
5551;T775;1846;5;7;;;;1846/5/7;;4;0;;;NEW ZEALAND;;LAKE TAUPO, NORTH ISLAND;-38,96;175,73;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3312;T776;1846;7;25;17;30;;1846/7/25;1846/7/25 17:30;2;1;;;TURKEY;;IZMIR;;;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
3313;T777;1846;8;14;12;35;;1846/8/14;1846/8/14 12:35;3;1;5;6,1;ITALY;;LIVORNO;43,4;10,6;50;;;;3;;;;;;;;;;;;;;56;2;;;;;;3;;;;
3314;T778;1846;8;26;17;23;;1846/8/26;1846/8/26 17:23;3;1;;;ITALY;;TUSCANY;43,5;10,5;50;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;
3316;T779;1846;9;12;;;;1846/9/12;;3;1;;;ITALY;;TUSCANY;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3317;T780;1846;9;19;;;;1846/9/19;;3;1;;;ITALY;;TUSCANY;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3318;T781;1846;10;4;22;15;;1846/10/4;1846/10/4 22:15;3;1;;;ITALY;;TUSCANY;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3319;T782;1846;10;14;11;15;;1846/10/14;1846/10/14 11:15;3;1;;;ITALY;;TUSCANY;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3320;T783;1846;10;19;;;;1846/10/19;;3;1;;;ITALY;;TUSCANY;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3321;T784;1846;10;24;;;;1846/10/24;;3;1;;;ITALY;;TUSCANY;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3322;T785;1846;10;28;;;;1846/10/28;;3;1;;;ITALY;;TUSCANY;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3323;T786;1846;11;29;0;55;;1846/11/29;1846/11/29 0:55;3;1;;;ITALY;;TUSCANY;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3324;T787;1846;12;3;;;;1846/12/3;;2;1;;;ITALY;;TUSCANY;43,3;10,7;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
748;T788;1846;;;;;;;;2;1;;;TURKEY;;ISMIR;;;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
3325;T789;1847;4;15;;;;1847/4/15;;3;1;;;ITALY;;LIVORNO;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3326;T790;1847;4;16;;;;1847/4/16;;3;1;;;ITALY;;LIVORNO;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3327;T791;1847;4;17;;;;1847/4/17;;3;1;;;ITALY;;LIVORNO;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;T792;1847;5;23;;;;1847/5/23;;2;1;;;PERU;;CENTRAL PERU;-12,1;-77,1;89;2;;1;1,5;;;;;;;;;1;;;;;;;;;;;;1;;;;
3353;T793;1847;8;26;;;;1847/8/26;;2;0;;;ITALY;;NAPLES;;;50;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
754;T794;1847;8;27;;;;1847/8/27;;1;9;;;JAPAN;;SANRIKU;;;85;;;1;1,5;;335;3;;;;;;1;;;;;335;3;;;;;;1;;;;
756;T795;1847;10;19;;;;1847/10/19;;2;1;;;CHILE;;CENTRAL CHILE;-31,61;-71,18;89;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
757;T796;1847;10;31;;;;1847/10/31;;3;1;;;INDIA;;LITTLE NICOBAR ISLAND;7,333;93,667;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;T797;1848;6;;;;;;;1;0;;;RUSSIA;;KAMCHATKA;;;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;T798;1848;7;12;;;;1848/7/12;;2;1;;;FRENCH POLYNESIA;;TAHITI;-17,9;-149,9;81;;;;0,5;;;;;;;;;1;;;;;;;;;;;;1;;;;
2793;T799;1848;9;24;;;;1848/9/24;;3;8;;;CANADA;NL;FISHING SHIPS HARBOUR, NEWFOUNDLAND;52,616;-55,766;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;T800;1848;10;15;14;10;;1848/10/15;1848/10/15 14:10;1;3;;7,9;NEW ZEALAND;;COOK STRAIT;-41,9;173,6;81;0,3;;-1;0,5;;;;;;;;;;;;;;;;;;;;;1;;;;
5485;T801;1848;10;17;4;10;;1848/10/17;1848/10/17 4:10;-1;1;;6;NEW ZEALAND;;COOK STRAIT;;;81;;;;0,5;;;;;;;;;;;;;1;;;;;;;;;;1;;2
5486;T802;1848;10;18;17;33;;1848/10/18;1848/10/18 17:33;-1;1;;6;NEW ZEALAND;;WELLINGTON;;;81;;;;;;;;;;;;;;;;;;3;1;;;;;;;;2;;
763;T803;1849;1;25;5;10;;1849/1/25;1849/1/25 5:10;3;1;;7,5;United States;GU;GUAM, MARIANA ISLANDS;14;143,3;81;6,1;;1;2;;;3;1;1;;;;2;;;;;;3;;;;2;;3;;3;;
767;T804;1849;9;28;9;;;1849/9/28;;4;1;;;RUSSIA;;KAMCHATKA;55;166;86;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;
772;T805;1849;12;17;10;10;;1849/12/17;1849/12/17 10:10;4;1;;6,5;CHILE;;CENTRAL CHILE;-29,95;-71,37;89;5;;2,3;2,5;;;;;;;;;1;;;;;;;;;;;;1;;;;
3433;T806;1850;1;21;;;;1850/1/21;;2;0;;;ITALY;;LIVORNO;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3354;T807;1850;5;16;;;;1850/5/16;;2;0;;;ITALY;;LIVORNO;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;T808;1850;7;20;;;;1850/7/20;;1;8;;;JAPAN;;SANRIKU;39,5;142;85;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;
3357;T809;1850;10;20;;;;1850/10/20;;2;1;;;ITALY;;LIVORNO;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;T810;1850;;;;;;;;1;6;;;NORTHWEST PACIFIC OCEAN;;PHILIPPINE SEA;20,6;134,8;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3770;T811;1851;2;28;15;;;1851/2/28;;2;1;;7,2;GREECE;;DODECANESE ISLANDS;36,5;28,7;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
775;T812;1851;2;28;;;;1851/2/28;;3;1;;7,2;TURKEY;;FETIYE, ASIA MINOR;35,5;28,7;50;0,9;;-0,1;3;;;;;;;;;;;;;;;;;;;;;;;;;
777;T813;1851;4;2;10;48;;1851/4/2;1851/4/2 10:48;-1;1;;7,1;CHILE;;CENTRAL CHILE;;;89;;;;;;;;;;;;;;;;;;;1;;;;;;3;;3;;
778;T814;1851;4;3;;;;1851/4/3;;3;1;;;TURKEY;;ASIA MINOR;;;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
780;T815;1851;5;4;;;;1851/5/4;;3;0;;;INDONESIA;;LAMPUNG BAY;-5;105;60;1,5;;3,9;1,5;;;;;;;;;;;;;;;;;;;;;;;;;
781;T816;1851;5;15;16;10;;1851/5/15;1851/5/15 16:10;1;1;;;United States;CA;N. CALIFORNIA;37,8;-122,4;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782;T817;1851;5;23;;;;1851/5/23;;2;0;;;GREECE;;KHALKI ISLET;;;50;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
783;T818;1851;5;26;18;14;;1851/5/26;1851/5/26 18:14;2;1;;7,2;CHILE;;NORTHERN CHILE;-27,35;-70,35;89;3;;1,6;2;;;;;;;;;1;;;;;;;;;;;;3;;3;;
3372;T819;1851;7;28;18;33;;1851/7/28;1851/7/28 18:33;1;1;;4,1;ITALY;;LIGURIAN SEA;43,75;10,3;50;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
784;T820;1851;10;12;6;;;1851/10/12;;2;1;;6,6;ALBANIA;;ALBANIAN COASTS;40,5;19,7;50;0,66;;-0,1;3;;;;;;;;;;;;;;2000;4;;;;;;4;;4;;
785;T821;1851;11;13;2;51;;1851/11/13;1851/11/13 2:51;1;1;;;United States;CA;SAN FRANCISCO BAY, N. CALIFORNIA;;;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3434;T822;1851;12;16;;;;1851/12/16;;1;0;;;ITALY;;LIVORNO;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5454;T823;1852;1;9;;;;1852/1/9;;3;1;150;6,5;INDONESIA;;JAVA;-6,5;105,5;60;;;;0,5;;;;;;;;;;;;;;;;;;;;;1;;;;1
3373;T824;1852;2;2;7;30;;1852/2/2;1852/2/2 7:30;2;6;;;ITALY;;LIVORNO;;;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
786;T825;1852;5;12;2;;;1852/5/12;;2;1;;;TURKEY;;ASIA MINOR;;;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
3435;T826;1852;6;26;7;15;;1852/6/26;1852/6/26 7:15;2;1;;;ITALY;;LIVORNO;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
788;T827;1852;7;17;;;;1852/7/17;;2;2;;;CUBA;;SANTIAGO DE CUBA;20;-75,8;74;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;
789;T828;1852;9;8;22;30;;1852/9/8;1852/9/8 22:30;3;1;;;TURKEY;;ASIA MINOR;;;50;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
790;T829;1852;9;16;10;30;;1852/9/16;1852/9/16 10:30;2;1;;7,5;PHILIPPINES;;W. LUZON ISLAND;14;120,5;84;;;;1,5;;;;;;;;;;;;;;3;1;;;1;1;;3;;3;;
3374;T830;1852;11;10;;;;1852/11/10;;2;1;;;ITALY;;LIVORNO - LIGURIAN SEA;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
793;T831;1852;11;10;;;;1852/11/10;;-1;1;;;INDONESIA;;BANDA SEA;;;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
794;T832;1852;11;11;0;0;;1852/11/11;1852/11/11 0:0;1;1;;6,8;INDONESIA;;SIBOLGA, SUMATRA;1,5;98;60;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
795;T833;1852;11;16;;;;1852/11/16;;-1;1;;;INDONESIA;;BANDA SEA;;;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
796;T834;1852;11;19;;;;1852/11/19;;1;1;;;INDONESIA;;AMBON ISLAND, BANDA SEA;-3,7;128,2;83;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
5452;T835;1852;11;23;;;;1852/11/23;;-1;1;;;INDONESIA;;BANDA SEA;;;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798;T836;1852;11;25;7;9;;1852/11/25;1852/11/25 7:9;1;1;;;United States;CA;SAN FRANCISCO, N. CALIFORNIA;;;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;T837;1852;11;25;22;40;;1852/11/25;1852/11/25 22:40;4;1;100;8,3;INDONESIA;;BANDA SEA;-5,25;129,75;83;8;;3;2,5;;60;2;;;;;;2;;2;;;60;2;;;;;;3;;3;;
801;T838;1852;11;27;;;;1852/11/27;;1;1;;;PERU;;PERU;-12,1;-77,1;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;T839;1852;11;29;;;;1852/11/29;;3;1;;7;MEXICO;;N. MEXICO;32,5;-115,5;88;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
803;T840;1852;12;4;;;;1852/12/4;;2;1;;7;MEXICO;;S. MEXICO;17;-100;88;;;;0;;;;;;;;;;;;;;1;1;;;;4;;3;;3;;
804;T841;1852;12;24;;;;1852/12/24;;1;1;;7;INDONESIA;;BANDANEIRA;-5;130,5;83;;;;2;;;1;;;;;;1;;;;;;1;;;;;;1;;2;;
3375;T842;1853;4;8;17;50;;1853/4/8;1853/4/8 17:50;2;1;;;ITALY;;TYRRHENIAN SEA -SALERNO;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;T843;1853;7;15;;;;1853/7/15;;4;1;;6,7;VENEZUELA;;CUMANA;10,5;-64,2;74;5;;;;;113;3;;;;;;1;;;;;1000;3;;;;3;;3;;3;;
808;T844;1853;8;18;8;30;;1853/8/18;1853/8/18 8:30;3;1;;;GREECE;;CENTRAL GREECE (EVOIKOS GULF);38,25;23,5;50;;;;3;;;;;;;;;;;;;;17;1;;;;;;2;;;;
5475;T845;1853;10;3;;;;1853/10/3;;2;1;;;JAPAN;;OKINAWA ISLAND;26,2;127,6;85;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
809;T846;1853;10;29;;;;1853/10/29;;1;6;;;TAIWAN;;E. TAIWAN-RYUKYU ISLANDS;24;121,83;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
810;T847;1853;11;;;;;;;1;1;;;RUSSIA;;S. KURIL ISLANDS;47;152;86;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;
3376;T848;1853;12;11;16;15;;1853/12/11;1853/12/11 16:15;2;1;;;Montenegro;;DALMATIA - ADRIATIC SEA;;;50;1;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
811;T849;1853;12;24;;;;1853/12/24;;1;1;;;TONGA;;TONGATAPU ISLAND;-21,167;-175,167;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;T850;1853;;;;;;;;4;8;1;;United States;AK;LITUYA BAY, AK;58,63;-137,57;87;120;;4,3;4;;;2;;;;;;;;;;;;2;;;;;;;;;;
815;T851;1854;1;4;;;;1854/1/4;;2;1;;6;INDONESIA;;BANDA SEA;-3,5;128,6;83;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
816;T852;1854;1;15;;;;1854/1/15;;1;6;;;NORTHWEST PACIFIC OCEAN;;PHILIPPINE SEA;20,9;134,8;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818;T853;1854;1;27;18;10;;1854/1/27;1854/1/27 18:10;3;3;;;United States;AK;KODIAK ISLAND, AK;57;-152;87;2,4;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
3437;T854;1854;2;29;;;;1854/2/29;;1;0;;;FRANCE;;LIGURIAN SEA;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
819;T855;1854;5;31;12;59;;1854/5/31;1854/5/31 12:59;1;3;;;United States;CA;S. CALIFORNIA;34,4;-119,7;88;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
820;T856;1854;6;27;;;;1854/6/27;;-1;1;;7;RUSSIA;;N. KURIL ISLANDS;51;158;86;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
821;T857;1854;7;9;;;;1854/7/9;;4;6;;;RUSSIA;;N. KURIL ISLANDS;50,9;155,5;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823;T858;1854;7;24;;;;1854/7/24;;2;0;;;United States;CA;S. CALIFORNIA;;;88;0,1;;-1,7;-2;;;;;;;;;;;;;;;;;;;;;;;;;
824;T859;1854;8;4;;;;1854/8/4;;2;1;;7,2;COSTA RICA;;COSTA RICA-PANAMA;8,5;-83;88;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;
825;T860;1854;8;7;;;;1854/8/7;;2;1;;7,2;COSTA RICA;;COSTA RICA-PANAMA;8,5;-83;88;;;;1,5;;;;;;;;;3;;;;;;;;;;;;3;;;;
826;T861;1854;8;18;;;;1854/8/18;;2;0;;;United States;CA;S. CALIFORNIA;;;88;0,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
827;T862;1854;9;27;;;;1854/9/27;;3;1;;;INDONESIA;;N. MOLUCCAS ISLANDS;0,8;127,4;83;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;
828;T863;1854;10;4;18;19;;1854/10/4;1854/10/4 18:19;3;0;;;United States;CA;N. CALIFORNIA;;;88;0,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;
829;T864;1854;10;22;3;35;;1854/10/22;1854/10/22 3:35;2;1;;;United States;CA;N. CALIFORNIA;37,8;-122,4;88;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
2667;T865;1854;11;1;;;;1854/11/1;;-1;0;;;United States;CA;N. CALIFORNIA;;;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
832;T866;1854;11;10;;;;1854/11/10;;-1;0;;;United States;CA;N. CALIFORNIA;;;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
